,total_points_prev,assists,big_chances_created,clean_sheets,clearances_blocks_interceptions,dribbles,errors_leading_to_goal,ict_index,key_passes,penalties_missed,penalties_saved,total_points
23167,1,0.25,0.15,0.15,7.7,1.1,0,7.33,0.8,0,0,7.1
23168,1,0.15,0.05,0.1,8.4,1.4,0,5.56,0.9,0,0,4.25
23169,2,0.05,0,0.05,5.35,0.9,0,3.27,0.5,0,0,2.8
23170,2,0,0,0,3.85,0.75,0,2.705,0.25,0,0,2.2
23171,11,0,0,0,5.4,0.5,0,3.1,0.55,0,0,1.75
23172,4,0.8,0.4,0,4.8,0.65,0,7.25,1.95,0,0,5.45
23173,0,0.6,0.7,0.4,3.45,0.8,0,7.81,2.55,0,0,5.45
23174,0,0.3,0.45,0.3,2.1,0.5,0,4.71,1.6,0,0,3.15
23175,3,0.2,0.25,0.15,1.1,0.25,0,2.635,0.9,0,0,1.8
23176,1,0.1,0.15,0.5,3.2,0.95,0,3.35,0.9,0,0,2.15
23177,0,0,0.05,0.35,3.4,0.65,0,2.425,0.45,0,0,1.5
23178,2,0,0,0.15,1.95,0.3,0,1.185,0.15,0,0,0.75
23179,2,0,0,0.1,2.35,1.4,0,2.675,0.1,0,0,1.25
23180,1,0,0,0.05,1.95,1.4,0,3.065,0.45,0,0,1.65
23181,3,0,0,0,1.7,0.75,0,2.11,0.3,0,0,1.35
23182,3,0,0,0,4.65,0.45,0,2.88,0.55,0,0,2
23183,2,0,0,0.4,5.25,0.25,0,2.925,0.4,0,0,2.55
23184,2,0,0,0.3,5.9,0.05,0,2.015,0.2,0,0,2.35
23185,0,0,0,0.15,4.65,0,0,2.335,0.5,0,0,2.2
23186,5,0,0,0.1,2.6,0,0,1.505,0.35,0,0,1.35
23187,2,0.4,0,0.05,2.45,0,0,4.315,1.35,0,0,2.65
23188,1,0.3,0,0,2.65,0,0,4.48,1.4,0,0,2.6
23189,0,0,0,0,0.6,0.6,0,1.15,0.3,0,0,1.1
23190,1,0,0,0,1.1,0.3,0,1.355,0.15,0,0,0.65
23191,3,0,0.4,0,1.2,0.2,0,1.77,0.5,0,0,0.75
23192,2,0,0.3,0.4,2.3,0.5,0,2.23,0.35,0,0,1.7
23193,3,0,0.15,0.3,2.75,0.7,0,3.845,0.15,0,0,1.9
23194,1,0,0.1,0.55,3.3,0.45,0,4.1,0.9,0,0,2.35
23195,1,0,0.05,0.4,4.5,0.25,0,3.575,0.65,0,0,1.95
23196,0,0,0,0.2,2.9,0.15,0,2.81,0.7,0,0,1.5
23197,4,0,0,0.1,1.45,0.05,0,1.59,0.5,0,0,0.85
23198,0,0.4,0,0.05,2,0,0,2.07,0.65,0,0,2
23199,1,0.3,0,0,2.4,0,0,1.48,0.4,0,0,1.35
23200,1,0.15,0,0,3.35,0,0,1.95,0.6,0,0,1.05
23201,2,0.1,0,0,3.85,0.4,0,1.69,0.4,0,0,1.1
23202,1,0.05,0,0,4,0.3,0,1.985,0.2,0,0,1.45
23203,0,0,0,0,2.45,0.55,0,1.605,0.1,0,0,1.25
23204,0,0,0,0,1.25,0.4,0,0.905,0.05,0,0,0.75
23205,3,0,0,0,0.6,0.2,0,0.44,0,0,0,0.4
23206,0,0,0,0.4,1,0.1,0,3.18,0.8,0,0,1.4
23207,1,0,0,0.3,0.6,0.05,0,2.265,0.6,0,0,0.95
23208,1,0,0,0.15,0.3,0,0,1.15,0.3,0,0,0.85
23209,0,0,0,0.1,0.6,0,0,0.81,0.2,0,0,1
23210,0,0,0,0.05,0.4,0,0,0.415,0.1,0,0,0.6
23211,0,0,0,0,0.15,0,0,0.025,0,0,0,0.25
23212,0,0,0,0,0.1,0,0,0.015,0,0,0,0.15
23213,0,0,0,0,0.05,0,0,0.005,0,0,0,0.05
23214,1,0,0,0,0,0,0,0,0,0,0,0
23215,4,0,0,0,0,0,0,0.16,0,0,0,0.4
23216,1,0.4,0.4,0,1.2,0,0,1.92,0.4,0,0,1.9
23217,3,0.3,0.3,0,1.7,0.8,0,2.29,0.3,0,0,1.75
23218,2,0.15,0.15,0.4,4.25,0.6,0,3.695,0.55,0,0,2.2
23219,0,0.1,0.1,0.3,3.8,0.3,0,3.34,0.4,0,0,2.3
23220,3,0.05,0.05,0.15,2.15,0.2,0,1.915,0.2,0,0,1.35
23221,0,0.55,0.55,0,0.15,0.4,0,3.78,0.55,0,0,2.55
23222,1,0.4,0.4,0,0.1,0.3,0,2.77,0.4,0,0,1.75
23223,1,0.2,0.2,0,0.45,0.15,0,1.825,0.2,0,0,1.3
23224,2,0.1,0.1,0,0.3,0.1,0,1.21,0.1,0,0,1.15
23225,1,0.05,0.05,0,0.15,1.25,0,2.195,0.45,0,0,1.45
23226,1,0,0,0,0.1,0.9,0,2.205,0.7,0,0,1.25
23227,0,0,0,0,0.05,0.45,0,1.49,0.45,0,0,1.15
23228,0,0,0,0,0,0.3,0,0.855,0.25,0,0,0.7
23229,12,0,0,0,0,0.15,0,0.475,0.15,0,0,0.35
23230,15,0.4,0,0,0,1.2,0,7.35,2.45,0,0,4.95
23231,2,0.3,0,0,1.2,0.9,0,11.38,1.8,0,0,9.65
23232,3,0.15,0,0,1.3,0.85,0,7.85,1.3,0,0,7.1
23233,10,0.1,0,0.4,0.75,0.6,0,5.985,0.9,0,0,5.25
23234,5,0.05,0,0.3,0.45,0.3,0,6.845,0.85,0,0,7.3
23235,13,0.4,0,0.15,0.65,0.9,0,7.035,1.2,0,0,6.4
23236,2,0.3,0,0.1,0.35,0.65,0,9.885,0.8,0,0,8.6
23237,8,0.15,0,0.45,0.55,1.5,0,8.555,0.4,0,0,6.6
23238,2,0.1,0,0.7,0.8,2.3,0,8.61,0.65,0,0,6.75
23239,3,0.05,0,0.85,1.7,1.45,0,8.005,1.6,0,0,5.05
23240,2,0,0,0.95,1.95,0.75,0,6.215,1.45,0,0,3.85
23241,3,0,0,0.6,1.2,0.45,0,5.705,1.25,0,0,2.9
23242,2,0,0,0.7,1.05,0.55,0,6.71,1.2,0,0,2.85
23243,6,0,0,0.45,1.05,0.3,0,5.235,0.7,0,0,2.4
23244,2,0,0,0.2,0.55,0.15,0,5.74,0.7,0,0,3.8
23245,1,0,0,0.1,1.45,0.5,0,5.24,0.85,0,0,3.3
23246,6,0,0,0.05,1.05,0.35,0,3.02,0.5,0,0,2.25
23247,2,0.4,0,0.4,0.9,0.95,0,4.305,0.65,0,0,3.7
23248,1,0.3,0,0.3,1,1.5,0,3.435,0.45,0,0,3.25
23249,6,0.15,0,0.15,0.6,1.35,0,3.285,0.2,0,0,2.1
23250,2,0.5,0.4,0.5,0.25,1.2,0,4.04,0.5,0,0,3.65
23251,1,0.35,0.3,0.35,0.15,0.75,0,4.69,0.35,0,0,3.25
23252,3,0.15,0.15,0.15,0.45,0.35,0,3.57,0.15,0,0,2.1
23253,0,0.05,0.45,0.15,0,1.7,0,6.16,1.25,0,0,4.25
23254,4,0,0.25,0.1,0,1.1,0,3.71,0.7,0,0,2.55
23255,3,0.4,0.55,0.05,0,0.95,0,3.96,0.8,0,0,2.75
23256,0,0.3,0.35,0.4,0.8,1.35,0,3.54,0.8,0,0,3.05
23257,6,0.15,0.15,0.3,0.6,2.05,0,2.56,0.45,0,0,1.8
23258,1,0.1,0.1,0.15,0.3,1.3,0,3.625,0.25,0,0,3.25
23259,7,0.05,0.05,0.1,0.2,0.7,0,3.435,0.15,0,0,2.7
23260,3,0,0,0.05,0.5,0.8,0,7.19,0.45,0,0,4.15
23261,8,0,0,0.4,0.3,0.45,0,6.51,1.1,0,0,4.05
23262,5,0,0,0.7,0.15,0.95,0,6.18,0.75,0,0,5.55
23263,2,0.4,0.8,0.45,0.9,1.5,0,7.395,1.2,0,0,5.6
23264,3,0.3,1,0.25,0.65,2.55,0,5.96,1.25,0,0,4.15
23265,1,0.15,0.6,0.55,0.3,2.5,0,4.305,1.1,0,0,3.5
23266,5,0.1,0.35,0.35,0.6,1.9,0,2.845,0.65,0,0,2.5
23267,0,0.45,0.2,0.15,0.4,1.5,0,4.58,1.15,0,0,3.2
23268,1,0.3,0.05,0.1,0.15,0.85,0,2.935,0.75,0,0,2.05
23269,11,0.15,0,0.05,0.1,0.75,0,2.36,0.75,0,0,1.4
23270,12,0.1,0.4,0.4,0.05,0.45,0,4.585,1.3,0,0,5.25
23271,10,0.45,0.3,0.7,0.8,0.2,0,8.995,1.25,0,0,8.5
23272,2,0.3,0.15,0.85,0.6,0.5,0,11.57,1.9,0,0,9.35
23273,1,0.15,0.1,0.55,0.3,0.35,0,9.285,1.3,0,0,6.75
23274,2,0.1,0.05,0.3,0.2,0.55,0,5.665,0.65,0,0,4.25
23275,5,0.05,0,0.15,0.5,0.8,0,6.94,0.75,0,0,3
23276,0,0.4,0.4,0.05,0.3,0.5,0,6.825,1.25,0,0,3.45
23277,0,0.3,0.3,0,0.15,0.25,0,3.73,0.75,0,0,2
23278,0,0.15,0.15,0,0.1,0.15,0,1.99,0.4,0,0,1
23279,0,0.1,0.1,0,0.05,0.05,0,1.145,0.25,0,0,0.6
23280,1,0.05,0.05,0,0,0,0,0.33,0.1,0,0,0.25
23281,3,0,0,0,0,0.4,0,0.48,0,0,0,0.4
23282,1,0,0,0.4,0.4,1.9,0,3.44,0.8,0,0,1.5
23283,2,0,0,0.3,0.3,2.15,0,3.77,1,0,0,1.45
23284,0,0,0,0.15,0.15,2.9,0,4.795,1.4,0,0,1.65
23285,0,0.5,0.3,0.3,0.45,1.7,0,7.305,1.45,0,0,3.85
23286,0,0.25,0.15,0.15,0.2,0.8,0,3.45,0.7,0,0,1.8
23287,0,0.1,0.1,0.05,0.05,0.4,0,1.725,0.35,0,0,0.65
23288,0,0.05,0.05,0,0,0.1,0,0.725,0.15,0,0,0.25
23289,0,0,0,0,0,0,0,0,0,0,0,0
23290,0,0,0,0,0,0,0,0,0,0,0,0
23291,12,0,0,0,0,0,0,0,0,0,0,0
23292,3,0.4,0,0,0.4,1.2,0,5.56,0.8,0,0,4.8
23293,5,0.3,0,0.4,1.5,1.7,0,9.01,1.4,0,0,4.8
23294,5,0.55,0,0.3,2.25,2.65,0,7.795,1.3,0,0,4.7
23295,0,1.2,0.4,0.15,2.65,2.2,0,7.525,1.6,0,0,5.15
23296,0,0.8,0.3,0.1,1.7,1.25,0,4.755,1.05,0,0,3.15
23297,0,0.4,0.15,0.05,0.9,0.65,0,2.16,0.5,0,0,1.4
23298,2,0.25,0.1,0,0.45,0.3,0,0.95,0.25,0,0,0.75
23299,2,0.1,0.05,0,3.75,0.85,0,2.385,0.5,0,0,1.05
23300,3,0,0,0,3.1,1.4,0,4.73,1.1,0,0,1.4
23301,12,0,0,0.4,2.45,1.3,0,4.085,0.75,0,0,2.1
23302,11,0.8,0,0.7,2.85,1.6,0,8.84,2.4,0,0,6.2
23303,2,1.4,0,0.85,2.15,2.65,0,11.27,3.35,0,0,8.75
23304,2,0.9,0,0.95,1.4,3.3,0,10.385,3.25,0,0,6.3
23305,1,0.5,0,0.6,1.25,2.45,0,7.205,2,0,0,4.4
23306,2,0.3,0,0.3,0.7,3.4,0,4.61,1.1,0,0,3
23307,2,0.1,0,0.15,0.3,2.65,0,3.095,0.5,0,0,2.15
23308,5,0,0,0.05,0.95,2.95,0,3.22,0.15,0,0,1.85
23309,0,0.4,0,0,1.45,3.5,0,4.81,0,0,0,3.1
23310,3,0.3,0,0,0.9,2.15,0,3.14,0,0,0,2.05
23311,14,0.15,0.8,0.4,1.3,1.85,0,4.525,1.2,0,0,2.25
23312,0,0.1,0.6,0.3,2.5,2.8,0,7.995,0.9,0,0,7.1
23313,6,0.05,0.3,0.15,2,2.9,0,7.35,0.85,0,0,4.9
23314,10,0.4,0.6,0.5,1.1,2.1,0,6.79,1,0,0,4.8
23315,2,0.3,0.4,0.35,0.65,2.85,0,9.74,1,0,0,7.35
23316,2,0.15,0.15,0.15,0.7,3.45,0,8.98,0.55,0,0,5.4
23317,0,0,0,0,0,0,0,0,0,0,0,0
23318,0,0,0,0,0,0,0,0,0,0,0,0
23319,0,0,0,0,0,0,0,0,0,0,0,0
23320,0,0,0,0,0,0,0,0,0,0,0,0
23321,0,0,0,0,0,0,0,0,0,0,0,0
23322,0,0,0,0,0,0,0,0,0,0,0,0
23323,0,0,0,0,0,0,0,0,0,0,0,0
23324,0,0,0,0,0,0,0,0,0,0,0,0
23325,0,0,0,0,0,0,0,0,0,0,0,0
23326,0,0,0,0,0,0,0,0,0,0,0,0
23327,0,0,0,0,0,0,0,0,0,0,0,0
23328,3,0,0,0,0,0,0,0,0,0,0,0
23329,1,0,0,0.4,1.6,0.4,0,1.04,0.4,0,0,1.2
23330,0,0,0,0.3,1.6,0.3,0,0.86,0.3,0,0,1.3
23331,0,0,0,0.15,0.9,0.15,0,0.45,0.15,0,0,0.75
23332,0,0,0,0.1,0.55,0.1,0,0.29,0.1,0,0,0.45
23333,0,0,0,0.05,0.3,0.05,0,0.15,0.05,0,0,0.25
23334,1,0,0,0,0.05,0,0,0.01,0,0,0,0.05
23335,0,0,0,0,0,0,0,0,0,0,0,0.4
23336,0,0,0,0,0,0,0,0,0,0,0,0.3
23337,3,0,0,0,0,0,0,0,0,0,0,0.15
23338,1,0,0,0.4,0.8,0,0,1.04,0,0,0,1.3
23339,2,0,0,0.3,1,0,0,0.98,0,0,0,1.35
23340,0,0,0,0.15,1.8,0.4,0,1.14,0,0,0,1.55
23341,2,0,0,0.1,2.05,0.3,0,1.105,0,0,0,1.05
23342,1,0,0,0.05,4.05,0.15,0,1.165,0,0,0,1.35
23343,1,0,0,0,2.75,0.1,0,0.685,0,0,0,1.25
23344,0,0,0,0,1.4,0.05,0,0.35,0,0,0,1.1
23345,0,0,0,0,0.8,0,0,0.17,0,0,0,0.65
23346,0,0,0,0,0.35,0,0,0.065,0,0,0,0.35
23347,1,0,0,0,0,0,0,0,0,0,0,0.15
23348,3,0,0,0,0,0,0,0.04,0,0,0,0.45
23349,2,0.05,0.05,0.55,0.05,1.3,0,8.3,0.85,0,0,4.25
23350,9,0,0,0.75,1.6,1.15,0,6.07,0.55,0,0,3.15
23351,1,0.8,0.8,0.85,1.6,1.75,0,8.78,1.85,0,0,5.5
23352,7,0.6,0.6,0.55,0.9,1.15,0,5.59,1.3,0,0,3.95
23353,2,0.3,0.3,0.3,0.55,1.4,0,5.29,0.65,0,0,4.75
23354,2,0.2,0.2,0.55,0.3,2.15,0,4.35,0.4,0,0,4.05
23355,5,0.1,0.1,0.35,0.05,1.35,0,3.685,0.2,0,0,3
23356,2,0.4,0.4,0.15,0,1.45,0,4.32,0.4,0,0,3.65
23357,1,0.3,0.7,0.5,0.8,3.4,0,5.02,1.1,0,0,3.15
23358,1,0.15,0.45,0.35,1,2.25,0,4.145,1.15,0,0,2.05
23359,6,0.1,0.25,0.15,1,1.1,0,2.535,0.7,0,0,1.6
23360,1,0.05,0.15,0.1,0.65,1.1,0,4.78,0.4,0,0,3.3
23361,4,0,0.05,0.05,0.35,0.6,0,3.3,0.2,0,0,2.55
23362,1,0.4,0,0,0.15,0.55,0,4.745,0.45,0,0,2.95
23363,2,0.3,0,0,0.05,0.4,0,3.955,0.3,0,0,2.4
23364,2,0.15,0.4,0,0.4,1,0,7.22,1.75,0,0,2.1
23365,1,0.1,0.3,0.4,1.5,1.5,0,7.745,1.7,0,0,2
23366,1,0.05,0.15,0.3,1.05,1.35,0,5.305,0.95,0,0,1.6
23367,1,0,0.1,0.15,0.55,1.2,0,5.38,0.55,0,0,1.25
23368,0,0,0.05,0.1,0.35,0.75,0,3.64,0.3,0,0,1.15
23369,1,0,0,0.05,0.15,0.35,0,1.595,0.05,0,0,0.65
23370,0,0,0,0,0,0.15,0,0.93,0,0,0,0.7
23371,0,0,0,0,0,0.05,0,0.475,0,0,0,0.45
23372,1,0,0,0,0,0,0,0.085,0,0,0,0.2
23373,12,0,0,0,0.4,1.6,0,2.08,0.4,0,0,0.5
23374,1,0,0,0,1.5,1.6,0,5.95,0.3,0,0,5.15
23375,1,0,0,0,1.45,1.3,0,4.505,0.15,0,0,4.15
23376,1,0,0,0,0.85,0.85,0,2.49,0.1,0,0,2.6
23377,2,0,0,0,0.5,0.45,0,1.56,0.05,0,0,2.1
23378,1,0,0,0.4,0.25,0.55,0,4.49,0.4,0,0,1.95
23379,2,0,0,0.3,0.05,0.75,0,3.44,0.3,0,0,1.3
23380,1,0,0,0.15,0,0.85,0,4.145,0.55,0,0,1.55
23381,7,0.4,0.4,0.7,0.2,0.3,0,12.995,1.25,0.15,0,7.85
23382,6,0.3,0.3,0.85,0.5,0.95,0,13.49,1.5,0.1,0,7.6
23383,2,0.15,0.15,0.9,0.35,0.65,0,12.455,1.75,0.05,0,6.9
23384,5,0.1,0.1,0.95,0.95,0.7,0,8.485,1.05,0,0,5.15
23385,5,0.45,0.45,0.6,1.1,0.5,0,7.045,0.95,0,0,4.8
23386,2,0.7,0.7,0.7,1.05,0.25,0,6.465,1,0,0,4.75
23387,6,0.45,0.45,0.45,1.05,0.1,0,4.06,0.55,0,0,3.55
23388,2,0.25,0.25,0.2,1.05,0.85,0,6.055,0.25,0,0,4.35
23389,5,0.15,0.15,0.5,1,1.8,0,8.185,0.15,0,0,3.65
23390,2,0.45,0.05,0.35,0.6,2,0,9.43,0.85,0,0,3.95
23391,2,0.3,0,0.15,1.9,2.45,0,6.685,0.6,0,0,3.3
23392,5,0.15,0,0.1,1.75,2,0.4,4.595,0.3,0,0,2.65
23393,8,0.1,0,0.45,1.35,1.9,0.3,6.975,0.6,0,0,3.5
23394,2,0.05,0,0.3,0.85,2.35,0.15,7.59,0.8,0,0,5.45
23395,2,0,0.8,0.15,0.85,1.45,0.1,7.21,2.05,0,0,4.25
23396,1,0,0.6,0.1,0.45,1.9,0.05,6.185,1.85,0,0,3.2
23397,0,0,0.3,0.05,0.2,1.3,0,3.69,1.05,0,0,2.35
23398,5,0,0.2,0,0.1,0.6,0,1.755,0.6,0,0,1.2
23399,5,0,0.1,0.4,0.05,1.1,0,4.38,0.3,0,0,2.45
23400,2,0.4,0,0.7,0.8,1.15,0,5.555,0.45,0,0,3.7
23401,6,0.3,0,0.45,0.6,0.6,0,4.295,0.3,0,0,3.1
23402,2,0.15,0,0.65,0.3,0.75,0,5.05,0.15,0,0,4.25
23403,12,0.1,0,0.45,0.2,1.3,0,5.98,0.5,0,0,3.65
23404,8,0.45,0.4,0.2,0.1,1.2,0,10.855,0.75,0,0,6.75
23405,5,0.3,0.7,0.1,0,0.7,0,10.895,0.85,0,0,7.8
23406,8,0.55,0.45,0.05,0.8,0.8,0,8.705,0.95,0,0,6.7
23407,1,0.4,0.65,0.4,0.6,1.3,0,11.34,1.8,0,0,7.2
23408,2,0.2,0.45,0.3,0.3,0.8,0,7.58,1.2,0,0,4.95
23409,6,0.1,0.2,0.15,0.6,0.8,0,6.11,0.6,0,0,3.2
23410,1,0.05,0.1,0.1,1.2,0.95,0,6.77,0.35,0,0,4.2
23411,0,0,0.45,0.05,1.15,0.55,0,6.235,0.95,0,0,3
23412,0,0,0.3,0,0.7,0.25,0,3.455,0.6,0,0,1.45
23413,0,0,0,0,0,0,0,0,0,0,0,0
23414,0,0,0,0,0,0,0,0,0,0,0,0
23415,0,0,0,0,0,0,0,0,0,0,0,0
23416,0,0,0,0,0,0,0,0,0,0,0,0
23417,0,0,0,0,0,0,0,0,0,0,0,0
23418,0,0,0,0,0,0,0,0,0,0,0,0
23419,0,0,0,0,0,0,0,0,0,0,0,0
23420,0,0,0,0,0,0,0,0,0,0,0,0
23421,0,0,0,0,0,0,0,0,0,0,0,0
23422,0,0,0,0,0,0,0,0,0,0,0,0
23423,0,0,0,0,0,0,0,0,0,0,0,0
23424,0,0,0,0,0,0,0,0,0,0,0,0
23425,0,0,0,0,0,0,0,0,0,0,0,0
23426,0,0,0,0,0,0,0,0,0,0,0,0
23427,0,0,0,0,0,0,0,0,0,0,0,0
23428,0,0,0,0,0,0,0,0,0,0,0,0
23429,0,0,0,0,0,0,0,0,0,0,0,0
23430,0,0,0,0,0,0,0,0,0,0,0,0
23431,0,0,0,0,0,0,0,0,0,0,0,0
23432,0,0,0,0,0,0,0,0,0,0,0,0
23433,0,0,0,0,0,0,0,0,0,0,0,0
23434,0,0,0,0,0,0,0,0,0,0,0,0
23435,0,0,0,0,0,0,0,0,0,0,0,0
23436,0,0,0,0,0,0,0,0,0,0,0,0
23437,0,0,0,0,0,0,0,0,0,0,0,0
23438,0,0,0,0,0,0,0,0,0,0,0,0
23439,0,0,0,0,0,0,0,0,0,0,0,0
23440,0,0,0,0,0,0,0,0,0,0,0,0
23441,0,0,0,0,0,0,0,0,0,0,0,0
23442,0,0,0,0,0,0,0,0,0,0,0,0
23443,0,0,0,0,0,0,0,0,0,0,0,0
23444,0,0,0,0,0,0,0,0,0,0,0,0
23445,0,0,0,0,0,0,0,0,0,0,0,0
23446,0,0,0,0,0,0,0,0,0,0,0,0
23447,0,0,0,0,0,0,0,0,0,0,0,0
23448,0,0,0,0,0,0,0,0,0,0,0,0
23449,1,0,0,0,0,0,0,0,0,0,0,0
23450,1,0,0,0,0,0,0,1.04,0,0,0,0.4
23451,1,0,0,0,0,0,0,2.3,0.4,0,0,0.7
23452,0,0,0,0,0.4,0,0,1.69,0.3,0,0,0.85
23453,1,0,0,0,0.3,0,0,0.95,0.15,0,0,0.55
23454,0,0,0,0,0.15,0,0,0.57,0.1,0,0,0.7
23455,0,0,0,0,0.1,0,0,0.23,0.05,0,0,0.45
23456,0,0,0,0,0.05,0,0,0.02,0,0,0,0.2
23457,1,0,0,0,0,0,0,0,0,0,0,0.1
23458,0,0,0,0,0,0,0,2.32,0.4,0,0,0.45
23459,0,0,0,0,0,0,0,1.74,0.3,0,0,0.3
23460,0,0,0,0,0,0,0,0.87,0.15,0,0,0.15
23461,0,0,0,0,0,0,0,0.58,0.1,0,0,0.1
23462,0,0,0,0,0,0,0,0.29,0.05,0,0,0.05
23463,0,0,0,0,0,0,0,0,0,0,0,0
23464,0,0,0,0,0,0,0,0,0,0,0,0
23465,0,0,0,0,0,0,0,0,0,0,0,0
23466,0,0,0,0,0,0,0,0,0,0,0,0
23467,0,0,0,0,0,0,0,0,0,0,0,0
23468,0,0,0,0,0,0,0,0,0,0,0,0
23469,0,0,0,0,0,0,0,0,0,0,0,0
23470,0,0,0,0,0,0,0,0,0,0,0,0
23471,0,0,0,0,0,0,0,0,0,0,0,0
23472,0,0,0,0,0,0,0,0,0,0,0,0
23473,0,0,0,0,0,0,0,0,0,0,0,0
23474,0,0,0,0,0,0,0,0,0,0,0,0
23475,0,0,0,0,0,0,0,0,0,0,0,0
23476,0,0,0,0,0,0,0,0,0,0,0,0
23477,0,0,0,0,0,0,0,0,0,0,0,0
23478,0,0,0,0,0,0,0,0,0,0,0,0
23479,0,0,0,0,0,0,0,0,0,0,0,0
23480,0,0,0,0,0,0,0,0,0,0,0,0
23481,0,0,0,0,0,0,0,0,0,0,0,0
23482,0,0,0,0,0,0,0,0,0,0,0,0
23483,0,0,0,0,0,0,0,0,0,0,0,0
23484,0,0,0,0,0,0,0,0,0,0,0,0
23485,0,0,0,0,0,0,0,0,0,0,0,0
23486,0,0,0,0,0,0,0,0,0,0,0,0
23487,0,0,0,0,0,0,0,0,0,0,0,0
23488,0,0,0,0,0,0,0,0,0,0,0,0
23489,0,0,0,0,0,0,0,0,0,0,0,0
23490,0,0,0,0,0,0,0,0,0,0,0,0
23491,0,0,0,0,0,0,0,0,0,0,0,0
23492,0,0,0,0,0,0,0,0,0,0,0,0
23493,0,0,0,0,0,0,0,0,0,0,0,0
23494,8,0,0,0,0,0,0,0,0,0,0,0
23495,1,0.4,0.4,0.4,0.4,0,0,4.12,1.2,0,0,3.2
23496,3,0.3,0.3,0.3,0.7,0.8,0,6.29,1.3,0,0,2.8
23497,3,0.15,0.15,0.55,0.85,0.6,0,5.265,0.75,0,0,2.7
23498,2,0.1,0.1,0.8,0.95,1.1,0,3.86,0.45,0,0,3.05
23499,16,0.05,0.05,0.5,1,2.8,0,3.41,0.25,0,0,2.65
23500,6,0,0,0.65,1.8,2.3,0,7.21,0.45,0,0,7.8
23501,3,0.4,0.4,0.85,1.6,1.65,0,7.155,0.7,0,0,7.95
23502,2,0.3,0.3,0.9,2.1,1.45,0,6.115,1.25,0,0,5.75
23503,1,0.15,0.15,0.55,3.4,0.8,0,5.885,0.85,0,0,4.3
23504,2,0.1,0.1,0.3,3.8,1.5,0,6.53,1.65,0,0,2.85
23505,2,0.05,0.05,0.15,3.5,1.45,0,5.2,1.15,0,0,2
23506,2,0,0,0.05,2.55,1.2,0,4.17,0.55,0,0,1.9
23507,1,0,0,0,0,0,0,1.59,0.15,0,0,0.95
23508,0,0,0,0,0,0,0,0.925,0.1,0,0,1
23509,4,0,0,0,0,0,0,0.53,0.05,0,0,0.6
23510,0,0.4,0,0,0,0,0,1.455,0.4,0,0,1.9
23511,0,0.3,0,0,0,0,0,0.99,0.3,0,0,1.35
23512,0,0.15,0,0,0,0,0,0.495,0.15,0,0,0.65
23513,1,0.1,0,0,0,0,0,0.33,0.1,0,0,0.4
23514,1,0.05,0,0,0.4,0,0,0.245,0.05,0,0,0.6
23515,1,0,0,0,0.3,0,0,0.06,0,0,0,0.7
23516,0,0,0,0,0.15,0,0,0.15,0,0,0,0.85
23517,0,0,0,0,0.1,0,0,0.11,0,0,0,0.55
23518,0,0,0,0,0.05,0,0,0.055,0,0,0,0.3
23519,0,0,0,0,0,0,0,0.03,0,0,0,0.15
23520,0,0,0,0,0,0,0,0.015,0,0,0,0.05
23521,1,0,0,0,0,0,0,0,0,0,0,0
23522,1,0,0,0,0,0,0,0.4,0,0,0,0.4
23523,7,0,0,0,0,0,0,0.38,0,0,0,0.7
23524,0,0,0,0.4,0.4,1.6,0,3.45,0,0,0,3.25
23525,0,0,0,0.3,0.3,1.2,0,2.56,0,0,0,2.35
23526,0,0,0,0.15,0.15,0.6,0,1.285,0,0,0,1.2
23527,0,0,0,0.1,0.1,0.4,0,0.82,0,0,0,0.75
23528,0,0,0,0.05,0.05,0.2,0,0.405,0,0,0,0.35
23529,0,0,0,0,0,0,0,0,0,0,0,0
23530,0,0,0,0,0,0,0,0,0,0,0,0
23531,0,0,0,0,0,0,0,0,0,0,0,0
23532,1,0,0,0,0,0,0,0,0,0,0,0
23533,0,0,0,0,0.4,0,0,0.16,0,0,0,0.4
23534,0,0,0,0,0.3,0,0,0.12,0,0,0,0.3
23535,2,0,0,0,0.55,0.8,0,1.5,0.8,0,0,0.15
23536,1,0,0,0,0.4,1,0,2,1,0,0,0.9
23537,0,0,0,0,0.2,0.6,0,2.18,1,0,0,1.05
23538,0,0,0,0,0.1,0.35,0,1.41,0.65,0,0,0.6
23539,2,0,0,0.45,1.5,0,0,2.145,0,0,0,4.95
23540,2,0,0,0.25,1.75,0,0,1.885,0,0,0,3.7
23541,1,0,0,0.15,1.5,0,0,1.48,0,0,0,3
23542,7,0,0,0.05,2.1,0,0,1.03,0,0,0,2
23543,3,0,0,0.4,1.75,0,0,0.785,0,0,0,3.75
23544,3,0,0,0.3,0.95,0,0,1.7,0,0,0,3.75
23545,1,0,0,0.15,0.5,0,0,2.505,0,0,0,3.35
23546,1,0,0,0.1,0.65,0,0,2.625,0,0,0,2.5
23547,0,0,0,0.05,0.35,0,0,2.4,0,0,0,1.8
23548,0,0,0,0,0.15,0,0,1.46,0,0,0,0.9
23549,0,0,0,0,0.1,0,0,0.715,0,0,0,0.4
23550,0,0,0,0,0.05,0,0,0.32,0,0,0,0.15
23551,3,0,0,0,0,0,0,0.095,0,0,0,0.05
23552,9,0,0,0,0.8,0,0,1.24,0,0,0,1.2
23553,3,0,0,0,1,0,0,2.77,0,0,0.4,4.5
